student_id,name,attendance,assignment,quiz,lab,midterm_exam,final_exam
586,Joel Williams,43,61,33,61,54,27
587,Paige Ward,94,74,65,89,31,53
588,Alex Perry,59,58,62,81,35,54
589,Paula Campbell-Clark,39,90,91,46,81,58
590,Dr Denis Price,41,27,48,93,70,74
591,Neil Walsh,33,45,47,52,90,33
592,Keith Jones-Wright,27,41,26,45,94,78
593,Dr Natalie Hawkins,38,37,56,83,90,51
594,Mrs Patricia Bevan,50,57,53,84,57,97
595,Lydia Williams,72,50,75,37,68,54
596,Dr Guy Allen,65,83,87,91,67,85
597,Jordan Nolan,50,76,47,35,51,30
598,Graham Gough,52,37,48,47,93,41
599,Dr Holly Barton,67,57,50,85,93,42
600,Carly Owen,97,79,89,75,37,88
601,Dr Lee Allen,64,36,88,49,59,56
602,Allan Poole,33,79,68,43,74,21
603,Naomi Francis-Willis,79,79,82,69,89,39
604,Jodie Parker,66,88,93,53,92,50
605,Gregory Elliott,30,43,64,54,25,27
606,Arthur Cooke,80,34,61,55,38,38
607,Dr Sean Thornton,23,94,22,45,65,73
608,Lynn Turner,22,43,77,77,80,99
609,Ellie Stevenson,22,48,51,43,90,29
610,Ms Stephanie Long,72,71,100,28,85,55
611,Mr Stanley Talbot,44,51,55,31,76,82
612,Ellie Phillips,25,25,43,44,41,52
613,Dr Daniel Barlow,75,65,43,62,87,53
614,Jeremy Leonard-Oliver,35,95,61,23,95,98
615,Henry Marshall,83,33,33,66,23,31
616,Glenn Smith,54,50,77,43,91,40
617,Brenda Hunt,99,60,22,70,79,61
618,Joanna Mills,40,59,73,93,53,46
619,Henry Baker,47,100,38,59,51,38
620,Damien Gray-Green,63,57,44,57,95,52
621,Mr Kyle Wright,85,80,23,37,37,47
622,Mitchell Abbott-Williams,37,44,83,100,96,33
623,Lorraine Bird,83,67,69,81,99,24
624,Dr Gerard Newman,48,84,44,36,62,90
625,Dr Iain Moss,48,41,75,40,49,88
626,Eileen Giles,50,68,74,62,98,33
627,Miss Chloe Ellis,55,29,93,43,22,33
628,Hazel Houghton,20,53,62,69,39,52
629,Miss Andrea Young,55,30,86,90,75,22
630,Joel Turner,67,40,61,58,38,30
631,Lisa James,96,22,66,49,70,51
632,Dr Brandon Fuller,80,82,43,63,38,57
633,Henry Davis,100,89,90,86,87,66
634,Tony O'Sullivan,61,44,97,57,21,56
635,Angela Mason,69,78,66,91,73,26
636,Jayne Goodwin,32,43,42,95,21,62
637,Jacob Carroll,100,52,61,22,23,99
638,Jane Nicholls-O'Brien,71,96,65,67,93,26
639,Eleanor Campbell,83,79,71,54,83,33
640,Miss Katherine Hutchinson,29,50,44,58,28,81
641,Mathew Stevens-Brown,67,48,54,24,53,75
642,Damien Wright,78,45,80,44,49,36
643,Catherine Webb,100,85,37,20,47,43
644,Francis Page,46,88,40,49,52,34
645,Mrs Mandy Phillips,48,26,53,29,67,57
646,Miss Jasmine Richards,92,92,40,83,47,81
647,Garry Cook,70,68,100,24,62,55
648,Dr Kenneth Page,44,64,92,38,62,24
649,Mr Alan Davies,23,52,34,32,68,40
650,Karen Hunt,52,35,82,58,93,44
651,Kate Moore,32,97,35,28,84,51
652,Leah Hussain,91,49,27,87,84,30
653,Donald Thompson-Hancock,46,35,54,32,74,57
654,Sarah Morton,40,69,35,92,51,49
655,Eileen Woods,72,38,79,50,82,52
656,Dr Elliot Evans,34,48,99,61,99,43
657,David Harrison,51,44,31,57,36,55
658,Dr Josh Smith,35,22,70,83,86,55
659,Paula Turner,55,47,70,50,71,94
660,Terence Walters,74,90,81,69,24,28
661,Dr John Donnelly,33,49,31,100,94,39
662,Mr Danny Gray,44,48,41,82,73,63
663,Dr Marcus Bell,86,48,93,48,91,62
664,Maurice Freeman-Hammond,33,62,84,20,29,87
665,Dr Kate Morton,73,55,30,23,83,69
666,Elliot Moran,81,68,96,82,95,40
667,Diane Smith,73,63,55,93,79,88
668,Claire Campbell,29,69,48,72,31,44
669,Dr Ross Gregory,71,22,55,64,43,52
670,Stewart Schofield,56,63,70,35,97,90
671,Ian Lee,71,26,66,21,38,36
672,Ms Ann Rogers,40,88,64,52,96,87
673,Joshua Hughes,59,40,25,55,45,42
674,Bruce Hall,49,91,27,23,86,80
675,Jennifer Davey,90,23,45,65,67,74
676,Allan Bennett,33,90,38,39,87,76
677,Rachael Wilson,86,81,29,97,30,46
678,Malcolm Hall,36,81,60,48,83,68
679,Dr Nigel Smith,71,39,98,36,44,99
680,Geoffrey Taylor,51,83,20,32,85,47
681,Luke Holmes,36,93,71,92,95,85
682,Jade Hughes,56,74,77,52,84,95
683,Lynne Stevens,70,91,51,66,21,71
684,Dr Victor Thompson,26,69,81,43,70,20
685,Ms Suzanne Hooper,85,85,55,46,98,82
686,Sandra Cooper,27,23,65,68,27,89
687,Margaret Knight,40,87,100,90,66,81
688,Bernard Shaw,39,29,95,86,80,62
689,Jane Preston,73,85,27,73,28,67
690,Oliver Roberts,69,69,40,45,86,72
691,Sara Forster,66,57,96,32,24,54
692,William Singh-Bennett,72,32,86,33,60,53
693,Kieran Richards,30,68,43,76,39,84
694,Mrs Tracy Wood,86,32,76,42,83,96
695,Raymond Khan,63,73,49,89,69,27
696,Mr Conor Phillips,66,88,93,74,77,92
697,Dr Marie Osborne,69,75,43,85,39,57
698,Shaun Khan-Hughes,20,78,57,60,48,82
699,Jeffrey Bell,36,84,23,44,86,53
700,Mr David Reed,89,80,38,22,90,91
701,Elizabeth Thomas,28,81,47,90,22,96
702,Nathan Shaw,71,90,35,44,56,62
703,Jacob Weston,95,67,87,55,93,24
704,Elizabeth Davis,58,67,55,44,38,95
705,Beverley Hooper,44,96,81,97,69,59
706,Diana Phillips,23,39,85,28,59,72
707,Christopher Howard-Scott,78,94,63,25,26,60
708,Neil Lawson,55,71,75,93,52,64
709,Oliver Boyle-Skinner,60,28,26,58,88,84
710,Dr Ashley Pearson,40,60,27,83,65,88
711,Jacqueline Davidson,35,96,38,60,22,65
712,Paige Stephenson,20,81,83,52,21,70
713,Miss Valerie Allen,70,42,59,58,21,38
714,Joshua Reeves,20,47,42,59,75,99
715,Lynn Lyons,90,71,21,100,41,97
716,Edward Bradshaw,82,26,65,57,27,41
717,Dr Marion Williams,51,81,57,93,47,43
718,Mr Kenneth Butler,98,78,27,36,68,36
719,Sian Richards,89,32,36,32,76,60
720,Beverley Cook,80,31,42,44,91,22
721,Christian Ford,28,44,81,44,85,72
722,Dr Vanessa Ali,70,76,65,24,28,87
723,Brenda Campbell-Stevens,29,38,35,55,21,28
724,Peter Watts,83,48,87,70,92,75
725,Kathleen Armstrong,30,32,44,29,72,23
726,Dr Glen Nicholls,77,85,60,49,64,25
727,Alexandra Taylor,25,83,96,31,51,27
728,Mrs Sylvia Brown,29,91,64,59,46,73
729,Dr Jennifer Brown,81,86,86,92,89,85
730,Mr Dean Scott,86,76,29,54,73,21
731,Alexandra Webb,31,26,91,84,100,63
732,Antony Ford,82,35,98,77,94,35
733,Charles Taylor,93,82,33,48,75,85
734,Oliver Begum,75,39,71,68,39,28
735,Carole Murphy,96,21,54,64,57,98
736,Craig Frost,98,88,44,86,60,29
737,Dr Damien Watson,35,55,77,65,62,77
738,Ms Sian Abbott,69,75,26,39,35,77
739,Lee Clark,41,41,43,66,85,43
740,Mohamed Kelly,24,40,86,49,75,95
741,Elaine Thompson,88,40,33,70,57,79
742,Melissa Lawrence,51,89,73,79,41,71
743,Miss Rachael Allen,20,50,62,89,61,34
744,Josh Davidson,69,29,55,90,93,56
745,Ms Jemma Brown,51,44,77,70,51,81
746,Duncan Hart,90,50,77,55,61,24
747,Alexandra Harris-Jenkins,21,22,70,62,38,60
748,Liam Dixon,100,78,76,76,22,31
749,Vincent Reid,63,89,85,87,100,29
750,Clifford Bailey-White,78,71,79,55,57,20
751,Michael Frost-Bryant,95,58,40,81,74,48
752,Kathleen Thornton,91,38,23,88,61,46
753,Ashleigh Cook,46,43,64,59,74,77
754,Reece Butler,41,99,29,51,70,26
755,Timothy Carter,39,40,36,43,41,83
756,Victor Butcher,59,65,53,87,86,30
757,Jessica Morris,70,80,84,35,51,25
758,Gary Atkinson,38,93,49,22,81,29
759,Miss Louise Davies,94,61,61,92,90,77
760,Eric Sutton,75,88,75,92,45,76
761,Mrs Paula Hayes,92,79,27,38,40,27
762,Mary Clark-Hewitt,87,39,73,86,94,21
763,Allan Moore,34,36,94,37,30,67
764,Ashley Jones,26,47,47,29,25,49
765,Miss Jasmine Wong,33,52,52,62,25,88
766,Lorraine Rees,69,53,23,31,55,78
767,Mr Terence Hicks,79,76,100,24,87,65
768,Alan Murray-Butler,92,69,31,53,83,98
769,Mr Neil Green,81,22,66,62,46,64
770,Katie Berry,67,46,43,84,38,95
771,Gavin Rice-Singh,76,97,45,42,83,85
772,Ben Porter-Grant,34,68,44,46,34,67
773,Mr Trevor Cook,58,66,26,43,39,33
774,Ronald Smith,98,95,81,30,24,75
775,Elliott Thompson,93,27,87,29,60,51
776,Paul Robertson,52,70,40,82,91,20
777,Mrs Lynda James,68,62,37,98,27,45
778,Lee Harrison,23,39,64,77,51,43
779,Antony Stevenson,49,82,68,46,73,69
780,Dr Malcolm French,97,59,23,54,85,58
781,Maria Miller,54,97,30,36,93,86
782,Dr Julian Rees,95,31,73,95,75,40
783,Nicholas Jones,82,63,80,47,41,91
784,Jeremy Davies,87,98,80,39,39,94
785,Geoffrey Jones-Harvey,86,58,57,59,70,77
786,Dylan Bennett-Bailey,81,50,80,89,60,88
787,Pauline Smith,54,28,97,90,21,45
788,Damien Shah-Perry,70,99,90,85,42,86
789,Claire Conway-Kaur,80,36,93,32,43,100
790,Dr Phillip Thomas,29,97,90,21,85,42
791,Natalie Johnston,65,50,71,42,47,32
792,Ms Aimee Chamberlain,21,46,57,78,41,55
793,Mr Philip Miller,45,69,89,25,63,73
794,Dr Clive Vaughan,98,67,70,36,69,60
795,Dr Judith Owen,21,24,79,60,98,87
796,Jill Bird,78,53,34,67,48,42
797,Dr Gordon Elliott,99,41,86,100,77,86
798,Denis Wade,74,88,67,65,50,81
799,Colin Young-Robertson,89,26,20,57,69,57
800,Maurice Richardson,61,39,75,27,47,66
801,Anna Alexander,60,60,22,39,81,78
802,Jane Hill,54,86,21,53,48,91
803,Patricia Smith-Hill,79,43,40,90,25,96
804,Jason West,71,60,70,62,44,28
805,Robert Ward,50,97,90,74,42,37
806,Michael Watson,83,47,71,73,87,56
807,Ms Sarah White,50,36,29,20,52,79
808,Abigail Lawrence,88,20,21,37,42,75
809,Shane Evans,32,71,38,23,33,93
810,Anna Morton,46,52,66,40,27,40
811,Katy Birch,30,97,95,34,87,20
812,Dr Jake Ahmed,78,45,24,74,32,77
813,Lisa Bell,74,88,63,58,30,90
814,Miss Tracey Smith,91,45,67,76,65,36
815,Arthur Freeman-McKenzie,67,78,28,90,57,54
816,Ms Amanda Lewis,92,100,90,41,53,54
817,Gerard Powell,74,43,87,37,75,50
818,Dr Cameron McDonald,53,60,77,32,77,51
819,Georgina Turner,61,72,63,45,85,82
820,Paul Kirk,94,69,96,87,87,26
821,Joanna Dixon,52,77,33,25,46,45
822,Jennifer Ferguson,34,20,25,45,83,79
823,Lynn Matthews,74,28,77,94,74,21
824,Mrs Chelsea Davies,87,74,60,41,46,88
825,Glen Jones-Brown,74,22,48,87,66,78
826,Dr Carly Reed,54,27,88,49,54,59
827,Mrs Denise Smith,30,30,58,31,61,82
828,Yvonne Buckley,64,33,90,70,48,63
829,Ashleigh Clark,30,21,84,23,67,58
830,Lynda Martin,97,65,29,71,94,41
831,Jeremy Poole,33,58,75,41,65,35
832,Maureen Lewis,65,70,55,99,29,85
833,Mr Gerald George,44,30,45,80,85,65
834,Dr Justin Kaur,42,100,82,60,97,71
835,Marion Elliott,31,34,46,54,60,20
836,Mrs Hannah Burrows,85,21,45,56,76,86
837,Ms Lynda Mason,64,46,94,90,59,50
838,Ms Chelsea Walker,53,23,26,67,95,53
839,Gillian Atkins,26,72,63,55,51,72
840,Robert Taylor,99,76,63,100,34,32
841,Kevin Williams,45,66,99,41,74,44
842,Rita Jones,73,23,21,82,33,78
843,Mr Brian Thomas,90,48,94,82,44,68
844,Samantha Smith,59,69,44,36,41,85
845,Vincent Scott,27,57,41,89,54,90
846,Kyle Wallace,54,35,74,93,100,84
847,Dr Guy Harris,92,34,41,21,84,29
848,Dr Gary Ellis,58,20,63,92,41,25
849,Mrs Alexandra Graham,59,46,94,34,89,80
850,Pauline Pickering-Booth,50,86,62,49,86,33
851,Leonard Smith,62,38,62,22,71,64
852,Debra Gordon,77,91,86,76,39,45
853,Ms Samantha Oliver,27,66,43,70,61,51
854,Deborah Payne,51,51,65,38,46,79
855,Dale Wright,76,63,38,69,25,77
856,Jeremy Evans,73,58,56,93,31,100
857,Miss Kerry Edwards,75,60,21,78,73,22
858,Pamela Duncan,91,49,80,20,86,24
859,Ms June Singh,64,100,43,36,63,49
860,Clifford Knowles-Gray,47,96,36,58,96,72
861,Dawn O'Donnell,88,66,56,91,46,41
862,Alexander Ford,47,96,87,29,80,76
863,Dennis Stanley,61,57,37,42,74,87
864,Leslie Bell,83,98,70,62,35,84
865,Dr Paul Macdonald,23,75,61,34,64,63
866,Mr Hugh Crawford,32,99,72,22,59,21
867,Mr Jeffrey Hammond,43,20,24,35,96,59
868,Hollie Lee,69,73,61,87,52,77
869,Mr Darren Morton,95,24,38,52,32,97
870,Nicola Jones,91,33,34,82,60,42
871,Irene Hall,37,48,25,59,25,94
872,Jay Stephenson,69,89,22,94,24,56
873,Cameron Abbott,91,73,87,93,81,72
874,Ann Ashton,34,72,89,70,99,45
875,Mr Lawrence Davies,39,53,100,28,98,76
876,Lauren Bailey-Simpson,72,77,46,59,100,59
877,Mrs Abbie Wilson,48,85,85,85,100,66
878,Jay Davies-Booth,66,90,59,28,48,40
879,Kelly Gibson,79,50,72,63,98,49
880,Keith Higgins-Graham,27,63,27,94,96,68
881,Marian Jones-White,89,90,39,36,90,55
882,Dr Aaron Wilson,37,90,45,51,21,35
883,Irene Walker,76,66,62,100,87,91
884,Carly Brookes-Spencer,47,20,70,48,46,40
885,John Atkinson,57,46,90,77,29,98
886,Bethan Wilkinson,31,74,24,98,88,98
887,Clare Newton,34,70,55,67,26,83
888,Harriet Baker,85,37,34,83,32,95
889,William Davies-Phillips,28,26,59,56,25,64
890,Brenda Dawson,38,28,61,43,64,43
891,Ms Irene Woodward,95,78,71,35,79,34
892,Rachel Dennis-Ryan,36,37,60,52,50,41
893,Mary Rose,77,59,84,37,37,93
894,Kathryn Coates,83,94,46,67,25,81
895,Michael Smith,20,46,92,35,38,48
896,Frederick Burke,57,92,99,50,82,73
897,Alex Kaur-Browne,29,40,81,96,64,20
898,Charlotte Flynn,80,40,86,81,32,50
899,Joan Benson-Kelly,95,77,87,65,36,60
900,Mrs Marion Francis,99,40,98,78,26,88
901,Aaron Hodgson,63,54,86,50,68,63
902,Rosie Carter-Parry,23,85,75,65,48,20
903,Gavin Jones,78,98,78,44,65,23
904,Ms Jodie Mistry,57,39,24,85,88,29
905,Hazel Sanderson,83,37,55,29,37,90
906,Hilary Lamb,58,33,66,90,61,65
907,Derek Ali,76,41,41,85,98,35
908,Stuart Williams,33,28,44,48,52,62
909,Dale Butler,64,29,69,35,63,71
910,Louis Brown,60,40,86,41,57,51
911,Ms Kerry Wilson,47,45,40,28,51,54
912,Alexandra Briggs,89,50,54,78,23,93
913,Dawn Shah-Young,42,95,61,40,43,42
914,Joel Gordon-Taylor,65,75,85,84,28,88
915,Stuart Williams,87,38,26,95,84,97
916,Mrs Jane Bryant,76,91,99,30,77,25
917,Dr Guy Hayes,36,41,53,82,47,71
918,Mrs Grace Davies,43,37,66,83,79,52
919,Mr Arthur Marshall,53,60,59,43,49,76
920,Mr Jason Chapman,62,95,39,93,32,85
921,Claire Graham,56,45,52,48,74,44
922,Julian Taylor,88,83,67,78,57,97
923,Benjamin Chan,81,72,78,86,76,93
924,Kenneth Harris,81,38,69,56,94,93
925,Abdul Sullivan,85,54,65,32,82,59
926,Conor Austin,99,92,98,38,28,55
927,Hilary Begum-King,44,79,86,85,46,33
928,Pamela Williams,89,45,34,78,83,46
929,Leah Berry,92,59,65,88,93,56
930,Ryan Rowley,60,93,39,78,42,89
931,Marc Ward-Lynch,31,37,30,56,64,28
932,Ms Carol Haynes,69,55,58,33,80,27
933,Sharon Fisher,52,33,82,61,27,65
934,Miss Kelly Harris,89,70,36,70,30,86
935,Connor Jenkins,70,57,45,79,60,96
936,Simon Barlow,49,47,96,68,67,88
937,Frederick Fowler,25,72,50,64,95,60
938,Miss Jenna O'Connor,54,38,43,80,98,76
939,Dr Yvonne Jenkins,84,81,71,84,80,57
940,Mitchell Harrison,95,83,45,42,27,98
941,Ms Sylvia Robinson,44,27,74,71,62,85
942,Lewis Baker-Wyatt,70,61,54,49,95,27
943,Anna Kay,84,78,41,88,65,98
944,Ms Marie Morrison,99,53,21,56,43,60
945,Mrs Paula Shepherd,95,37,24,76,85,47
946,Emily Adams,22,59,78,21,70,92
947,Joshua Gardiner,92,36,82,75,55,38
948,Mr Graeme Richardson,70,95,52,51,94,93
949,Jake Hobbs,76,79,98,47,100,27
950,Fiona Goodwin,78,26,58,38,92,39
951,Dr Georgina Bentley,54,75,45,46,32,54
952,Elliott Smith,55,96,93,25,25,64
953,Nicola Griffiths,66,99,57,75,20,55
954,Denis Bradshaw,37,86,61,96,56,63
955,Dr Chelsea Thompson,85,65,89,75,59,100
956,Mrs Sophie Iqbal,47,68,74,92,73,34
957,Ms Amber Khan,24,35,30,60,75,91
958,Henry Reed-Johnson,71,60,46,57,88,54
959,Adrian Jones,28,95,79,67,75,94
960,Mr Roy Rogers,55,29,31,84,87,69
961,Gillian Mills-Clarke,26,83,55,75,21,21
962,Dr Rhys Adams,98,42,45,96,93,84
963,Miss Molly Owen,81,32,94,64,60,93
964,Dr Marc Dawson,25,60,92,68,33,36
965,Kate Leach-Marsh,76,46,24,38,65,68
966,Victoria Wood,49,23,80,52,74,50
967,Sian Yates,68,87,85,64,70,69
968,Philip Johnson,73,70,98,68,85,74
969,Mr Stewart Butler,41,61,72,98,28,86
970,Dale Green,28,61,26,63,62,72
971,Jennifer Young,46,79,98,54,60,55
972,Dr Barry Phillips,42,67,48,64,62,25
973,Ashleigh Mann,58,62,59,26,45,38
974,Dr Bryan Short,50,38,100,100,84,31
975,Steven Cox,83,38,68,86,70,49
976,Georgina Edwards,80,73,56,52,50,72
977,Mrs Amy Davey,59,35,31,37,73,41
978,Tracey Pearce,38,32,89,49,61,100
979,Ms Charlene Kaur,34,92,74,55,55,82
980,Dr Jake Clarke,80,83,48,73,44,72
981,Alexandra Miller,66,88,78,55,50,96
982,Mrs Sara Hancock,64,42,93,34,27,53
983,Louise Carey,96,30,37,23,36,90
984,Joanne Little,39,55,44,66,42,65
985,Mr Lee Clarke,33,69,61,64,82,28
986,Glen Burns,78,89,34,91,76,31
987,Mary Kelly,84,94,66,73,26,28
988,Miss Elizabeth Morris,81,68,82,28,82,24
989,Stuart Wright,92,27,64,49,37,87
990,Benjamin Wright,70,76,47,65,48,79
991,Rachael Clarke,26,74,38,62,49,25
992,Denise Robinson,46,61,27,79,94,52
993,Mr Leonard Kelly,70,59,94,83,68,39
994,Geoffrey Brown,96,65,55,72,77,22
995,Leslie Bartlett,63,59,21,34,42,81
996,Jean Matthews,94,47,80,65,77,48
997,Tony Sharpe,59,96,94,100,57,66
998,Ben Tomlinson,82,51,73,39,28,34
999,Ann Ball,36,91,93,84,100,94
1000,Dr Clive Young,80,21,78,33,36,51
1001,Kathleen Simpson,25,91,55,26,58,84
1002,Alison Williams,66,89,64,53,75,48
1003,Gavin Parsons,24,72,86,78,44,29
1004,Lindsey Cox,44,62,26,79,84,22
1005,Francis Andrews,84,66,65,55,62,57
1006,Marian Griffiths,69,94,26,67,90,89
1007,Natalie Carter-Wright,54,48,78,99,72,67
1008,Benjamin Kaur,60,36,23,60,40,92
1009,Alan Thompson-Young,84,21,93,41,68,92
1010,Natasha Walker,96,35,68,90,62,28
1011,Marc Hobbs,52,69,63,42,59,92
1012,Mrs Julie Palmer,81,30,57,91,99,96
1013,Stanley Watts,90,71,45,93,42,75
1014,Dr George Garner,23,95,55,52,40,94
1015,Rachel Morris,92,46,20,21,76,61
1016,Patricia Page,93,66,66,83,30,94
1017,Francis Pickering,53,56,51,69,54,20
1018,Jemma White,83,88,26,43,50,96
1019,David Hall,87,33,40,26,62,93
1020,Cameron Robinson,58,88,65,62,55,95
1021,Julie Holt-Hargreaves,47,22,86,59,72,75
1022,Damien Smith-Cook,42,47,82,56,80,26
1023,Colin Green,26,64,50,28,89,50
1024,Victor Lloyd,34,98,39,89,44,56
1025,Annette Stephens-Perkins,91,41,21,75,96,74
1026,Denise Clark,95,48,82,73,64,71
1027,Sarah Robson-Arnold,20,83,79,77,79,58
1028,Dr Trevor Ford,51,28,72,20,22,61
1029,Mr Arthur Morton,92,68,69,70,23,85
1030,Josh Williams,46,52,46,87,35,20
1031,Miss Marie Kelly,68,30,58,90,44,47
1032,Tracy Bryan,54,46,27,41,90,29
1033,Joan Duffy,39,51,97,29,39,92
1034,Malcolm Smith,90,42,69,30,20,59
1035,Mrs Carole Kaur,49,70,88,69,53,100
1036,Dr Mathew Martin,67,39,54,59,54,55
1037,Jacqueline Ryan,65,87,47,23,75,97
1038,Marc Davies,65,31,47,93,29,79
1039,Jeremy Clark,95,29,79,71,39,94
1040,Chelsea Walters-Richardson,56,20,75,45,28,73
1041,Cheryl Harris,46,49,40,98,31,92
1042,Dylan Graham,54,100,35,99,52,67
1043,Dr Wayne Thompson,100,91,98,63,93,42
1044,Hugh Jones-Jones,32,32,84,26,63,46
1045,Miss Chelsea Davidson,43,93,91,48,45,80
1046,Dr Gerard Hayward,95,21,65,78,90,86
1047,Miss Pamela Norton,88,48,31,41,86,41
1048,Wayne Smith-Carter,20,51,26,22,25,65
1049,Frank Thomas,99,55,47,40,30,37
1050,Rachel Smith-Turner,57,52,86,77,71,97
1051,Jordan Gray,48,34,27,47,52,99
1052,Dr Liam Wilkinson,35,30,83,33,92,71
1053,Dr Harriet Gibbs,54,93,55,52,83,90
1054,Geoffrey Grant,44,60,25,87,50,58
1055,Miss Katherine Harvey,30,96,48,68,83,33
1056,Cameron Young,27,49,98,30,76,42
1057,Eric Weston-Jones,77,82,25,75,87,42
1058,Amber Jones-Smith,22,54,38,85,25,27
1059,Lesley Robinson-Griffin,31,74,92,84,41,97
1060,Emma Brooks,36,23,87,97,25,42
1061,Jodie Jones-Bailey,90,98,55,30,48,61
1062,Harry Cook,85,85,59,38,79,59
1063,Joanna Baker-Fitzgerald,20,82,73,91,53,99
1064,Colin Atkinson,44,28,91,73,74,30
1065,Hannah Phillips-Marsden,33,50,57,22,34,22
1066,Stuart Grant,33,75,37,54,79,84
1067,Ms Brenda Davis,63,39,71,98,100,94
1068,Dr Margaret Foster,62,53,35,54,27,56
1069,Frances Coates,57,78,43,60,82,79
1070,Dr Daniel Fletcher,63,80,24,37,95,91
1071,Mrs Lindsey Hargreaves,96,81,70,33,74,62
1072,Alison Harding,63,83,90,91,85,24
1073,Mr Glenn Carroll,40,93,96,54,68,45
1074,Ellie Kirby,83,75,73,75,27,43
1075,Katy Williams,67,21,31,66,50,87
1076,Josh Carter,50,58,82,59,90,95
1077,Francesca Taylor,97,71,68,33,56,51
1078,Mr Gregory Martin,71,20,89,90,95,70
1079,Josh Kemp-Anderson,91,80,35,34,24,58
1080,Mathew Allen,20,25,67,72,37,100
1081,Lee Jones,36,30,40,83,59,44
1082,Katie Morton-Naylor,96,43,58,79,51,62
1083,Hilary Brady,64,100,20,49,99,25
1084,Eric Ahmed,66,56,24,51,92,42
1085,John Bailey,80,41,31,54,65,54
1086,Stacey French-Bell,25,90,77,92,20,66
1087,Dr Damian Hayward,84,31,41,81,81,55
1088,Mr Charles Richards,93,36,98,71,26,46
1089,Dr Rita Walsh,58,75,49,85,60,70
1090,Craig Gibson-Ward,99,95,55,56,98,35
1091,Miss Sylvia Thomas,49,52,23,82,56,31
1092,Peter Patel,67,24,27,59,50,30
1093,Dr Sean Jones,24,61,79,44,77,49
1094,Bruce Kelly,90,59,69,45,50,57
1095,Mr Andrew Williams,57,35,20,28,87,91
1096,Carl Wright,54,66,87,22,46,100
1097,Charlotte Green,74,44,23,70,51,23
1098,Gordon Rhodes,52,100,70,85,40,42
1099,Brian Bartlett,79,39,65,42,88,69
1100,Joel Parry,54,21,50,26,31,73
1101,Mathew Phillips,47,29,73,61,49,27
1102,Neil Willis,64,94,61,75,90,92
1103,Rebecca Cross,39,79,82,51,65,61
1104,Sian Carter,83,33,49,62,30,92
1105,Dr Irene Carr,54,30,66,80,60,88
1106,Dr Rebecca Chan,53,38,94,67,85,43
1107,Ms Tracy Dunn,53,87,38,30,45,60
1108,Ricky Bennett,91,26,28,55,85,28
1109,Neil Blake-Glover,58,36,91,47,36,99
1110,Georgia Doherty,31,90,44,77,38,52
1111,Roger Webster,41,92,47,91,20,50
1112,Claire Coles,86,92,29,76,39,97
1113,Norman Skinner,92,78,36,75,81,40
1114,Samantha Joyce,53,96,94,46,68,71
1115,Mrs Lynn Khan,64,68,23,75,53,90
1116,Barbara Hill,82,32,65,44,47,43
1117,Elizabeth Williams,53,79,86,77,22,59
1118,Jasmine Lamb,25,92,81,80,70,60
1119,Aaron Robson,72,20,82,82,40,45
1120,Valerie O'Donnell,29,57,68,50,93,21
1121,Jay Roberts,93,49,26,38,92,47
1122,Karen Moore,29,58,49,96,27,51
1123,Bethany Wallace,67,97,79,72,47,20
1124,Hazel Howard-James,79,52,94,38,89,41
1125,Maria Evans-Davies,91,100,56,36,80,80
1126,Rosemary Howard,72,66,49,75,35,91
1127,Mr Garry Price,34,32,20,47,25,84
1128,Elliot Brooks,61,25,36,98,63,98
1129,Dr Amber Cooper,36,40,28,53,54,24
1130,Miss Paula Jones,90,33,54,23,38,27
1131,Jade Ali,43,77,63,50,36,77
1132,Marian Edwards,94,92,42,25,21,93
1133,Rhys Kelly-George,87,42,28,78,82,88
1134,Mrs Susan Lawrence,79,100,31,98,92,48
1135,Mrs Lydia Stevens,54,67,48,98,42,57
1136,Clare Brown,73,83,82,46,71,60
1137,Molly O'Sullivan,62,39,82,34,79,36
1138,Rhys Cooper,53,89,59,84,97,52
1139,Grace Ryan,87,71,82,53,99,57
1140,Bradley Bruce,75,78,65,85,78,95
1141,Jane Willis,75,98,66,75,99,86
1142,Roger Taylor,84,21,96,100,76,33
1143,Douglas Jones,97,60,48,98,91,21
1144,Miss Judith Smith,62,81,93,75,95,69
1145,Joseph Walker,90,81,59,58,33,41
1146,Dr Shane Davies,37,45,64,87,51,56
1147,Marilyn Wood,42,83,88,52,57,94
1148,Dr Reece Brown,29,52,79,62,69,52
1149,Dr Lauren Lee,83,46,55,27,56,44
1150,Dr Pamela Mills,62,87,66,49,47,28
1151,Pamela Morris-Ward,92,74,84,57,81,65
1152,Mrs Shirley Atkinson,94,98,97,47,41,95
1153,Lydia Chapman,22,24,70,53,79,48
1154,Ms Jennifer Baker,45,54,96,49,21,87
1155,Leigh Robson,72,78,45,55,45,67
1156,Simon Williams,63,97,85,31,43,81
1157,Daniel Noble,30,82,39,64,36,63
1158,Elizabeth Butler-Kennedy,47,22,84,49,34,69
1159,Derek Hughes,43,94,57,47,69,93
1160,Jane Allen,56,20,69,84,61,100
1161,Shaun Johnson,95,86,95,91,96,49
1162,Hugh Nash-Lee,93,52,71,96,90,42
1163,Graeme Jones,94,88,50,64,37,38
1164,Eleanor White,48,75,97,54,80,53
1165,Leon Thompson-Singh,90,28,20,78,83,84
1166,Ms Barbara Porter,91,91,75,54,70,20
1167,Adam Smith,52,20,25,40,83,97
